user_id,signup_date,acquisition_channel,plan_type,is_paid,paid_conversion_date,days_to_paid,retained_30d,revenue_usd
U003829,2025-06-16,Organic Search,Basic,1,2025-06-21,5,1,36.67
U003830,2025-08-29,Paid Search,Free,0,,,0,0.0
U003831,2025-01-13,Email,Free,0,,,0,0.0
U003832,2025-05-12,Referral,Free,0,,,0,0.0
U003833,2025-09-21,Organic Search,Free,0,,,0,0.0
U003834,2025-05-29,Paid Search,Basic,1,2025-05-30,1,0,32.25
U003835,2025-06-19,Referral,Enterprise,1,2025-06-21,2,1,185.93
U003836,2025-09-03,Social,Basic,1,2025-09-04,1,1,25.44
U003837,2025-08-21,Paid Search,Free,0,,,0,0.0
U003838,2025-06-27,Paid Search,Free,0,,,0,0.0
U003839,2025-05-11,Paid Search,Free,0,,,0,0.0
U003840,2025-04-18,Referral,Pro,1,2025-04-25,7,1,60.66
U003841,2025-04-28,Referral,Basic,1,2025-05-01,3,1,24.25
U003842,2025-02-04,Social,Enterprise,1,2025-02-07,3,1,255.29
U003843,2025-06-05,Paid Search,Free,0,,,0,0.0
U003844,2025-10-06,Referral,Basic,1,2025-10-08,2,1,37.98
U003845,2025-03-07,Email,Free,0,,,0,0.0
U003846,2025-06-16,Organic Search,Free,0,,,0,0.0
U003847,2025-04-06,Email,Pro,1,2025-04-11,5,0,65.99
U003848,2025-05-01,Organic Search,Free,0,,,0,0.0
U003849,2025-09-24,Referral,Free,0,,,0,0.0
U003850,2025-07-23,Direct,Free,0,,,0,0.0
U003851,2025-08-10,Direct,Free,0,,,0,0.0
U003852,2025-03-27,Email,Pro,1,2025-03-29,2,0,67.02
U003853,2025-02-13,Organic Search,Free,0,,,0,0.0
U003854,2025-03-20,Direct,Free,0,,,0,0.0
U003855,2025-10-12,Referral,Free,0,,,0,0.0
U003856,2025-06-07,Email,Free,0,,,0,0.0
U003857,2025-01-30,Organic Search,Free,0,,,0,0.0
U003858,2025-03-03,Email,Free,0,,,0,0.0
U003859,2025-07-18,Organic Search,Free,0,,,0,0.0
U003860,2025-01-30,Referral,Free,0,,,0,0.0
U003861,2025-03-30,Organic Search,Free,0,,,0,0.0
U003862,2025-08-27,Paid Search,Basic,1,2025-08-28,1,0,24.87
U003863,2025-10-09,Organic Search,Free,0,,,0,0.0
U003864,2025-04-27,Organic Search,Free,0,,,0,0.0
U003865,2025-01-20,Social,Free,0,,,0,0.0
U003866,2025-08-30,Direct,Free,0,,,0,0.0
U003867,2025-08-13,Organic Search,Free,0,,,0,0.0
U003868,2025-10-03,Social,Basic,1,2025-10-09,6,1,41.65
U003869,2025-10-26,Organic Search,Pro,1,2025-10-28,2,1,71.22
U003870,2025-01-29,Email,Free,0,,,0,0.0
U003871,2025-02-11,Email,Free,0,,,0,0.0
U003872,2025-02-08,Organic Search,Free,0,,,0,0.0
U003873,2025-06-02,Organic Search,Free,0,,,0,0.0
U003874,2025-10-27,Organic Search,Free,0,,,0,0.0
U003875,2025-01-30,Paid Search,Basic,1,2025-02-02,3,0,27.84
U003876,2025-04-08,Direct,Pro,1,2025-04-14,6,0,68.46
U003877,2025-07-24,Direct,Free,0,,,0,0.0
U003878,2025-02-10,Social,Basic,1,2025-02-14,4,0,29.77
U003879,2025-04-11,Social,Free,0,,,0,0.0
U003880,2025-09-25,Organic Search,Free,0,,,0,0.0
U003881,2025-08-08,Organic Search,Free,0,,,0,0.0
U003882,2025-08-25,Social,Free,0,,,0,0.0
U003883,2025-07-14,Organic Search,Free,0,,,0,0.0
U003884,2025-06-25,Referral,Free,0,,,0,0.0
U003885,2025-09-07,Email,Basic,1,2025-09-17,10,0,28.24
U003886,2025-09-08,Referral,Free,0,,,0,0.0
U003887,2025-01-12,Organic Search,Basic,1,2025-01-14,2,0,24.4
U003888,2025-02-28,Social,Free,0,,,0,0.0
U003889,2025-01-03,Referral,Free,0,,,0,0.0
U003890,2025-06-20,Direct,Free,0,,,0,0.0
U003891,2025-02-18,Referral,Basic,1,2025-02-21,3,0,23.11
U003892,2025-10-21,Social,Free,0,,,0,0.0
U003893,2025-01-03,Organic Search,Free,0,,,0,0.0
U003894,2025-02-17,Referral,Basic,1,2025-02-20,3,1,32.98
U003895,2025-07-01,Paid Search,Basic,1,2025-07-03,2,1,29.9
U003896,2025-07-15,Paid Search,Free,0,,,0,0.0
U003897,2025-03-03,Referral,Basic,1,2025-03-09,6,1,22.32
U003898,2025-08-22,Referral,Free,0,,,0,0.0
U003899,2025-10-04,Organic Search,Free,0,,,0,0.0
U003900,2025-01-14,Organic Search,Free,0,,,0,0.0
U003901,2025-01-02,Paid Search,Free,0,,,0,0.0
U003902,2025-01-08,Email,Basic,1,2025-01-15,7,0,31.88
U003903,2025-10-03,Direct,Free,0,,,0,0.0
U003904,2025-03-11,Organic Search,Free,0,,,0,0.0
U003905,2025-07-08,Direct,Basic,1,2025-07-17,9,0,27.86
U003906,2025-08-19,Email,Free,0,,,0,0.0
U003907,2025-03-17,Paid Search,Free,0,,,0,0.0
U003908,2025-05-29,Direct,Basic,1,2025-05-31,2,0,25.43
U003909,2025-05-15,Organic Search,Free,0,,,0,0.0
U003910,2025-08-25,Organic Search,Pro,1,2025-08-27,2,0,70.43
U003911,2025-05-25,Organic Search,Basic,1,2025-05-29,4,1,22.35
U003912,2025-02-23,Organic Search,Free,0,,,0,0.0
U003913,2025-08-18,Social,Free,0,,,0,0.0
U003914,2025-04-23,Organic Search,Basic,1,2025-04-24,1,0,37.04
U003915,2025-01-14,Paid Search,Pro,1,2025-01-21,7,1,46.99
U003916,2025-04-22,Paid Search,Free,0,,,0,0.0
U003917,2025-09-19,Direct,Pro,1,2025-09-21,2,0,50.7
U003918,2025-06-03,Organic Search,Free,0,,,0,0.0
U003919,2025-02-12,Email,Free,0,,,0,0.0
U003920,2025-07-24,Organic Search,Pro,1,2025-07-27,3,1,71.72
U003921,2025-07-05,Referral,Pro,1,2025-07-08,3,1,65.25
U003922,2025-04-13,Organic Search,Free,0,,,0,0.0
U003923,2025-01-24,Paid Search,Free,0,,,0,0.0
U003924,2025-06-09,Organic Search,Basic,1,2025-06-23,14,1,29.36
U003925,2025-02-09,Referral,Free,0,,,0,0.0
U003926,2025-03-27,Referral,Free,0,,,0,0.0
U003927,2025-05-28,Referral,Free,0,,,0,0.0
U003928,2025-07-08,Paid Search,Free,0,,,0,0.0
U003929,2025-06-29,Organic Search,Free,0,,,0,0.0
U003930,2025-02-20,Paid Search,Basic,1,2025-02-26,6,1,23.78
U003931,2025-05-08,Organic Search,Pro,1,2025-05-15,7,1,85.04
U003932,2025-10-14,Organic Search,Free,0,,,0,0.0
U003933,2025-05-02,Paid Search,Basic,1,2025-05-09,7,0,29.9
U003934,2025-01-12,Organic Search,Free,0,,,0,0.0
U003935,2025-06-26,Email,Free,0,,,0,0.0
U003936,2025-05-20,Social,Free,0,,,0,0.0
U003937,2025-07-14,Social,Free,0,,,0,0.0
U003938,2025-07-15,Organic Search,Free,0,,,0,0.0
U003939,2025-08-11,Organic Search,Free,0,,,0,0.0
U003940,2025-05-07,Organic Search,Free,0,,,0,0.0
U003941,2025-04-28,Paid Search,Free,0,,,0,0.0
U003942,2025-04-20,Social,Free,0,,,0,0.0
U003943,2025-02-27,Referral,Enterprise,1,2025-03-01,2,1,227.76
U003944,2025-07-10,Referral,Basic,1,2025-07-11,1,1,30.77
U003945,2025-10-03,Organic Search,Free,0,,,0,0.0
U003946,2025-04-13,Paid Search,Free,0,,,0,0.0
U003947,2025-03-02,Direct,Free,0,,,0,0.0
U003948,2025-07-27,Organic Search,Basic,1,2025-07-28,1,0,36.57
U003949,2025-03-20,Paid Search,Free,0,,,0,0.0
U003950,2025-02-25,Email,Free,0,,,0,0.0
U003951,2025-05-24,Email,Free,0,,,0,0.0
U003952,2025-05-09,Referral,Free,0,,,0,0.0
U003953,2025-07-15,Direct,Free,0,,,0,0.0
U003954,2025-08-04,Organic Search,Free,0,,,0,0.0
U003955,2025-03-23,Organic Search,Free,0,,,0,0.0
U003956,2025-10-05,Organic Search,Free,0,,,0,0.0
U003957,2025-04-24,Email,Free,0,,,0,0.0
U003958,2025-01-18,Social,Free,0,,,0,0.0
U003959,2025-04-09,Social,Free,0,,,0,0.0
U003960,2025-02-02,Paid Search,Free,0,,,0,0.0
U003961,2025-06-15,Paid Search,Basic,1,2025-06-27,12,0,33.9
U003962,2025-06-21,Paid Search,Basic,1,2025-06-25,4,0,22.58
U003963,2025-09-04,Organic Search,Free,0,,,0,0.0
U003964,2025-02-10,Email,Basic,1,2025-02-10,0,1,27.37
U003965,2025-10-25,Direct,Basic,1,2025-11-01,7,1,27.81
U003966,2025-06-11,Organic Search,Basic,1,2025-06-14,3,1,28.38
U003967,2025-07-30,Organic Search,Free,0,,,0,0.0
U003968,2025-08-29,Organic Search,Free,0,,,0,0.0
U003969,2025-09-22,Social,Free,0,,,0,0.0
U003970,2025-09-01,Email,Free,0,,,0,0.0
U003971,2025-10-21,Social,Free,0,,,0,0.0
U003972,2025-07-25,Organic Search,Free,0,,,0,0.0
U003973,2025-04-12,Social,Free,0,,,0,0.0
U003974,2025-01-03,Paid Search,Free,0,,,0,0.0
U003975,2025-04-19,Social,Free,0,,,0,0.0
U003976,2025-06-14,Email,Pro,1,2025-06-17,3,1,91.2
U003977,2025-10-18,Social,Free,0,,,0,0.0
U003978,2025-02-26,Organic Search,Free,0,,,0,0.0
U003979,2025-05-28,Organic Search,Free,0,,,0,0.0
U003980,2025-06-11,Referral,Free,0,,,0,0.0
U003981,2025-03-17,Organic Search,Free,0,,,0,0.0
U003982,2025-10-10,Organic Search,Free,0,,,0,0.0
U003983,2025-08-06,Referral,Free,0,,,0,0.0
U003984,2025-07-22,Email,Basic,1,2025-07-24,2,0,33.48
U003985,2025-06-15,Email,Free,0,,,0,0.0
U003986,2025-10-04,Organic Search,Free,0,,,0,0.0
U003987,2025-01-05,Social,Free,0,,,0,0.0
U003988,2025-02-24,Email,Free,0,,,0,0.0
U003989,2025-09-08,Direct,Free,0,,,0,0.0
U003990,2025-03-29,Referral,Free,0,,,0,0.0
U003991,2025-09-09,Organic Search,Basic,1,2025-09-13,4,1,21.12
U003992,2025-09-29,Direct,Free,0,,,0,0.0
U003993,2025-05-01,Paid Search,Free,0,,,0,0.0
U003994,2025-07-16,Referral,Free,0,,,0,0.0
U003995,2025-10-20,Email,Free,0,,,0,0.0
U003996,2025-05-16,Social,Free,0,,,0,0.0
U003997,2025-07-01,Social,Free,0,,,0,0.0
U003998,2025-05-03,Direct,Enterprise,1,2025-05-05,2,0,202.19
U003999,2025-01-21,Direct,Free,0,,,0,0.0
U004000,2025-07-24,Organic Search,Pro,1,2025-07-29,5,1,57.07
U004001,2025-08-11,Social,Free,0,,,0,0.0
U004002,2025-06-26,Referral,Free,0,,,0,0.0
U004003,2025-04-07,Organic Search,Free,0,,,0,0.0
U004004,2025-08-25,Organic Search,Free,0,,,0,0.0
U004005,2025-01-02,Organic Search,Pro,1,2025-01-07,5,1,62.44
U004006,2025-03-26,Direct,Pro,1,2025-04-08,13,1,72.45
U004007,2025-07-02,Organic Search,Free,0,,,0,0.0
U004008,2025-10-04,Organic Search,Free,0,,,0,0.0
U004009,2025-03-06,Organic Search,Pro,1,2025-03-15,9,0,74.03
U004010,2025-08-22,Organic Search,Pro,1,2025-08-26,4,1,52.6
U004011,2025-06-23,Direct,Free,0,,,0,0.0
U004012,2025-05-26,Social,Free,0,,,0,0.0
U004013,2025-09-03,Referral,Free,0,,,0,0.0
U004014,2025-06-12,Organic Search,Basic,1,2025-06-17,5,0,28.19
U004015,2025-06-02,Direct,Free,0,,,0,0.0
U004016,2025-08-22,Organic Search,Pro,1,2025-08-28,6,1,77.83
U004017,2025-02-08,Organic Search,Free,0,,,0,0.0
U004018,2025-05-16,Referral,Free,0,,,0,0.0
U004019,2025-05-05,Email,Free,0,,,0,0.0
U004020,2025-06-11,Organic Search,Free,0,,,0,0.0
U004021,2025-06-05,Social,Free,0,,,0,0.0
U004022,2025-04-02,Referral,Free,0,,,0,0.0
U004023,2025-04-27,Paid Search,Free,0,,,0,0.0
U004024,2025-02-12,Paid Search,Free,0,,,0,0.0
U004025,2025-05-05,Email,Basic,1,2025-05-07,2,0,36.75
U004026,2025-04-16,Paid Search,Free,0,,,0,0.0
U004027,2025-04-03,Referral,Free,0,,,0,0.0
U004028,2025-06-19,Direct,Free,0,,,0,0.0
U004029,2025-07-20,Email,Basic,1,2025-07-23,3,1,32.37
U004030,2025-07-15,Referral,Free,0,,,0,0.0
U004031,2025-02-03,Email,Free,0,,,0,0.0
U004032,2025-06-10,Social,Free,0,,,0,0.0
U004033,2025-02-04,Organic Search,Free,0,,,0,0.0
U004034,2025-03-29,Referral,Enterprise,1,2025-03-30,1,1,250.8
U004035,2025-09-25,Organic Search,Free,0,,,0,0.0
U004036,2025-06-06,Social,Free,0,,,0,0.0
U004037,2025-01-10,Email,Basic,1,2025-01-11,1,0,31.87
U004038,2025-08-25,Referral,Free,0,,,0,0.0
U004039,2025-06-20,Email,Basic,1,2025-06-21,1,0,30.52
U004040,2025-02-18,Paid Search,Free,0,,,0,0.0
U004041,2025-10-25,Paid Search,Basic,1,2025-10-27,2,1,36.24
U004042,2025-05-24,Organic Search,Pro,1,2025-05-30,6,1,83.5
U004043,2025-04-13,Email,Free,0,,,0,0.0
U004044,2025-05-08,Paid Search,Free,0,,,0,0.0
U004045,2025-03-18,Direct,Basic,1,2025-03-24,6,0,29.22
U004046,2025-05-19,Referral,Free,0,,,0,0.0
U004047,2025-04-08,Organic Search,Free,0,,,0,0.0
U004048,2025-10-18,Referral,Enterprise,1,2025-10-25,7,1,194.99
U004049,2025-04-09,Organic Search,Free,0,,,0,0.0
U004050,2025-07-21,Paid Search,Free,0,,,0,0.0
U004051,2025-05-20,Paid Search,Free,0,,,0,0.0
U004052,2025-07-12,Direct,Free,0,,,0,0.0
U004053,2025-09-11,Paid Search,Free,0,,,0,0.0
U004054,2025-01-09,Direct,Free,0,,,0,0.0
U004055,2025-02-15,Email,Free,0,,,0,0.0
U004056,2025-04-18,Referral,Free,0,,,0,0.0
U004057,2025-07-03,Paid Search,Pro,1,2025-07-09,6,0,71.51
U004058,2025-02-15,Paid Search,Free,0,,,0,0.0
U004059,2025-08-20,Organic Search,Basic,1,2025-08-22,2,1,24.03
U004060,2025-05-08,Social,Pro,1,2025-05-12,4,1,84.25
U004061,2025-09-11,Email,Free,0,,,0,0.0
U004062,2025-05-01,Organic Search,Free,0,,,0,0.0
U004063,2025-01-28,Direct,Pro,1,2025-01-29,1,1,92.74
U004064,2025-08-16,Referral,Free,0,,,0,0.0
U004065,2025-03-13,Referral,Free,0,,,0,0.0
U004066,2025-06-06,Referral,Free,0,,,0,0.0
U004067,2025-07-06,Organic Search,Free,0,,,0,0.0
U004068,2025-07-23,Organic Search,Pro,1,2025-07-26,3,1,55.75
U004069,2025-02-28,Organic Search,Free,0,,,0,0.0
U004070,2025-06-01,Social,Free,0,,,0,0.0
U004071,2025-04-07,Referral,Free,0,,,0,0.0
U004072,2025-06-03,Organic Search,Pro,1,2025-06-05,2,1,58.69
U004073,2025-01-23,Organic Search,Free,0,,,0,0.0
U004074,2025-02-01,Organic Search,Free,0,,,0,0.0
U004075,2025-03-25,Direct,Free,0,,,0,0.0
U004076,2025-09-05,Email,Enterprise,1,2025-09-06,1,1,213.32
U004077,2025-06-28,Paid Search,Basic,1,2025-07-03,5,0,33.24
U004078,2025-08-22,Social,Free,0,,,0,0.0
U004079,2025-07-05,Organic Search,Free,0,,,0,0.0
U004080,2025-04-26,Email,Enterprise,1,2025-05-04,8,1,232.41
U004081,2025-05-26,Social,Free,0,,,0,0.0
U004082,2025-02-25,Paid Search,Free,0,,,0,0.0
U004083,2025-02-22,Email,Free,0,,,0,0.0
U004084,2025-09-12,Referral,Free,0,,,0,0.0
U004085,2025-03-04,Email,Free,0,,,0,0.0
U004086,2025-03-13,Organic Search,Basic,1,2025-03-20,7,1,39.89
U004087,2025-09-05,Organic Search,Free,0,,,0,0.0
U004088,2025-02-15,Paid Search,Basic,1,2025-02-18,3,1,28.64
U004089,2025-04-03,Social,Basic,1,2025-04-04,1,0,27.33
U004090,2025-04-16,Organic Search,Enterprise,1,2025-04-27,11,1,186.84
U004091,2025-06-27,Paid Search,Basic,1,2025-06-29,2,0,24.42
U004092,2025-02-06,Direct,Free,0,,,0,0.0
U004093,2025-01-02,Social,Pro,1,2025-01-04,2,0,70.0
U004094,2025-03-30,Organic Search,Basic,1,2025-04-03,4,1,26.44
U004095,2025-04-20,Direct,Basic,1,2025-04-24,4,1,28.29
U004096,2025-01-19,Organic Search,Free,0,,,0,0.0
U004097,2025-08-12,Organic Search,Free,0,,,0,0.0
U004098,2025-10-16,Direct,Free,0,,,0,0.0
U004099,2025-03-22,Direct,Free,0,,,0,0.0
U004100,2025-05-30,Organic Search,Pro,1,2025-06-02,3,0,47.61
U004101,2025-05-17,Email,Enterprise,1,2025-05-23,6,1,196.94
U004102,2025-10-05,Paid Search,Basic,1,2025-10-09,4,0,36.47
U004103,2025-03-13,Referral,Free,0,,,0,0.0
U004104,2025-03-02,Organic Search,Free,0,,,0,0.0
U004105,2025-09-02,Referral,Free,0,,,0,0.0
U004106,2025-10-11,Email,Free,0,,,0,0.0
U004107,2025-09-11,Referral,Free,0,,,0,0.0
U004108,2025-09-02,Organic Search,Free,0,,,0,0.0
U004109,2025-10-02,Referral,Free,0,,,0,0.0
U004110,2025-05-06,Email,Free,0,,,0,0.0
U004111,2025-06-05,Email,Free,0,,,0,0.0
U004112,2025-07-10,Email,Pro,1,2025-07-12,2,1,65.39
U004113,2025-05-16,Email,Basic,1,2025-05-24,8,1,36.31
U004114,2025-04-26,Organic Search,Free,0,,,0,0.0
U004115,2025-09-13,Email,Basic,1,2025-09-15,2,1,28.65
U004116,2025-08-18,Organic Search,Free,0,,,0,0.0
U004117,2025-06-24,Social,Free,0,,,0,0.0
U004118,2025-01-19,Paid Search,Basic,1,2025-01-20,1,1,30.5
U004119,2025-03-21,Referral,Free,0,,,0,0.0
U004120,2025-06-30,Organic Search,Free,0,,,0,0.0
U004121,2025-06-24,Paid Search,Basic,1,2025-06-25,1,0,28.17
U004122,2025-01-07,Email,Free,0,,,0,0.0
U004123,2025-08-26,Referral,Free,0,,,0,0.0
U004124,2025-01-06,Email,Free,0,,,0,0.0
U004125,2025-07-23,Email,Free,0,,,0,0.0
U004126,2025-05-24,Social,Free,0,,,0,0.0
U004127,2025-03-08,Paid Search,Free,0,,,0,0.0
U004128,2025-06-16,Organic Search,Free,0,,,0,0.0
U004129,2025-10-04,Email,Free,0,,,0,0.0
U004130,2025-02-17,Direct,Basic,1,2025-02-21,4,1,31.55
U004131,2025-04-22,Email,Free,0,,,0,0.0
U004132,2025-03-09,Paid Search,Free,0,,,0,0.0
U004133,2025-10-02,Email,Free,0,,,0,0.0
U004134,2025-05-08,Paid Search,Basic,1,2025-05-13,5,1,25.15
U004135,2025-05-29,Organic Search,Free,0,,,0,0.0
U004136,2025-09-17,Referral,Basic,1,2025-09-20,3,0,36.34
U004137,2025-10-20,Email,Free,0,,,0,0.0
U004138,2025-01-24,Email,Basic,1,2025-01-30,6,0,30.99
U004139,2025-01-17,Social,Free,0,,,0,0.0
U004140,2025-05-27,Social,Enterprise,1,2025-06-10,14,1,249.04
U004141,2025-09-20,Direct,Basic,1,2025-09-22,2,0,21.41
U004142,2025-09-13,Email,Free,0,,,0,0.0
U004143,2025-06-12,Email,Free,0,,,0,0.0
U004144,2025-05-31,Social,Free,0,,,0,0.0
U004145,2025-07-17,Direct,Free,0,,,0,0.0
U004146,2025-09-21,Paid Search,Basic,1,2025-09-27,6,1,25.68
U004147,2025-02-14,Email,Free,0,,,0,0.0
U004148,2025-04-27,Email,Free,0,,,0,0.0
U004149,2025-02-16,Paid Search,Free,0,,,0,0.0
U004150,2025-05-16,Referral,Free,0,,,0,0.0
U004151,2025-06-23,Referral,Basic,1,2025-06-26,3,1,29.17
U004152,2025-08-15,Organic Search,Free,0,,,0,0.0
U004153,2025-04-02,Paid Search,Enterprise,1,2025-04-07,5,1,152.28
U004154,2025-08-23,Organic Search,Free,0,,,0,0.0
U004155,2025-02-14,Direct,Free,0,,,0,0.0
U004156,2025-10-09,Social,Free,0,,,0,0.0
U004157,2025-01-29,Paid Search,Free,0,,,0,0.0
U004158,2025-07-02,Organic Search,Enterprise,1,2025-07-05,3,1,257.99
U004159,2025-02-25,Organic Search,Free,0,,,0,0.0
U004160,2025-01-12,Organic Search,Pro,1,2025-01-17,5,1,56.87
U004161,2025-07-26,Social,Free,0,,,0,0.0
U004162,2025-07-25,Direct,Free,0,,,0,0.0
U004163,2025-05-26,Paid Search,Free,0,,,0,0.0
U004164,2025-02-27,Organic Search,Free,0,,,0,0.0
U004165,2025-01-23,Referral,Free,0,,,0,0.0
U004166,2025-05-06,Referral,Free,0,,,0,0.0
U004167,2025-01-02,Referral,Free,0,,,0,0.0
U004168,2025-01-05,Organic Search,Free,0,,,0,0.0
U004169,2025-02-05,Paid Search,Free,0,,,0,0.0
U004170,2025-05-13,Organic Search,Free,0,,,0,0.0
U004171,2025-08-25,Paid Search,Free,0,,,0,0.0
U004172,2025-01-09,Organic Search,Enterprise,1,2025-01-14,5,1,175.25
U004173,2025-03-19,Organic Search,Free,0,,,0,0.0
U004174,2025-09-20,Organic Search,Free,0,,,0,0.0
U004175,2025-09-22,Social,Free,0,,,0,0.0
U004176,2025-01-12,Referral,Free,0,,,0,0.0
U004177,2025-08-06,Paid Search,Free,0,,,0,0.0
U004178,2025-02-01,Referral,Pro,1,2025-02-02,1,1,41.16
U004179,2025-06-23,Referral,Free,0,,,0,0.0
U004180,2025-01-04,Organic Search,Free,0,,,0,0.0
U004181,2025-02-18,Organic Search,Free,0,,,0,0.0
U004182,2025-06-02,Email,Enterprise,1,2025-06-05,3,1,202.28
U004183,2025-10-09,Direct,Basic,1,2025-10-17,8,1,31.81
U004184,2025-07-29,Organic Search,Free,0,,,0,0.0
U004185,2025-07-03,Paid Search,Free,0,,,0,0.0
U004186,2025-03-16,Paid Search,Free,0,,,0,0.0
U004187,2025-04-14,Paid Search,Basic,1,2025-04-16,2,0,21.67
U004188,2025-09-26,Email,Free,0,,,0,0.0
U004189,2025-07-21,Referral,Free,0,,,0,0.0
U004190,2025-08-12,Email,Pro,1,2025-08-18,6,1,67.23
U004191,2025-08-24,Paid Search,Free,0,,,0,0.0
U004192,2025-05-21,Direct,Basic,1,2025-05-21,0,0,25.38
U004193,2025-06-18,Organic Search,Free,0,,,0,0.0
U004194,2025-04-11,Referral,Free,0,,,0,0.0
U004195,2025-10-09,Email,Free,0,,,0,0.0
U004196,2025-04-14,Paid Search,Free,0,,,0,0.0
U004197,2025-01-28,Organic Search,Pro,1,2025-02-01,4,1,54.82
U004198,2025-07-01,Direct,Free,0,,,0,0.0
U004199,2025-03-25,Social,Free,0,,,0,0.0
U004200,2025-04-24,Organic Search,Free,0,,,0,0.0
U004201,2025-10-05,Direct,Free,0,,,0,0.0
U004202,2025-03-26,Referral,Free,0,,,0,0.0
U004203,2025-09-24,Paid Search,Pro,1,2025-09-29,5,1,72.94
U004204,2025-03-31,Email,Free,0,,,0,0.0
U004205,2025-04-22,Email,Pro,1,2025-04-27,5,0,59.86
U004206,2025-08-22,Social,Free,0,,,0,0.0
U004207,2025-03-22,Email,Free,0,,,0,0.0
U004208,2025-03-26,Direct,Free,0,,,0,0.0
U004209,2025-07-05,Email,Basic,1,2025-07-10,5,0,30.55
U004210,2025-10-26,Social,Basic,1,2025-11-02,7,1,33.36
U004211,2025-09-15,Email,Free,0,,,0,0.0
U004212,2025-02-05,Social,Free,0,,,0,0.0
U004213,2025-01-02,Paid Search,Free,0,,,0,0.0
U004214,2025-04-10,Organic Search,Free,0,,,0,0.0
U004215,2025-10-10,Organic Search,Basic,1,2025-10-10,0,1,30.79
U004216,2025-09-08,Social,Basic,1,2025-09-08,0,0,31.97
U004217,2025-08-17,Organic Search,Free,0,,,0,0.0
U004218,2025-01-25,Referral,Free,0,,,0,0.0
U004219,2025-02-03,Referral,Free,0,,,0,0.0
U004220,2025-05-15,Organic Search,Free,0,,,0,0.0
U004221,2025-02-20,Paid Search,Free,0,,,0,0.0
U004222,2025-08-24,Email,Free,0,,,0,0.0
U004223,2025-10-25,Email,Enterprise,1,2025-10-26,1,1,197.41
U004224,2025-06-20,Referral,Free,0,,,0,0.0
U004225,2025-09-21,Paid Search,Basic,1,2025-09-25,4,0,31.53
U004226,2025-01-16,Organic Search,Basic,1,2025-01-18,2,0,27.8
U004227,2025-07-13,Organic Search,Pro,1,2025-07-15,2,0,65.27
U004228,2025-01-12,Referral,Free,0,,,0,0.0
U004229,2025-01-11,Referral,Free,0,,,0,0.0
U004230,2025-07-28,Organic Search,Free,0,,,0,0.0
U004231,2025-08-15,Direct,Free,0,,,0,0.0
U004232,2025-03-06,Organic Search,Free,0,,,0,0.0
U004233,2025-07-13,Direct,Free,0,,,0,0.0
U004234,2025-01-26,Email,Free,0,,,0,0.0
U004235,2025-06-25,Email,Free,0,,,0,0.0
U004236,2025-09-27,Social,Free,0,,,0,0.0
U004237,2025-06-21,Referral,Free,0,,,0,0.0
U004238,2025-09-21,Social,Free,0,,,0,0.0
U004239,2025-08-14,Referral,Basic,1,2025-08-18,4,1,24.8
U004240,2025-08-14,Social,Basic,1,2025-08-20,6,1,28.06
U004241,2025-01-12,Referral,Basic,1,2025-01-19,7,1,28.14
U004242,2025-10-26,Organic Search,Basic,1,2025-10-31,5,1,27.18
U004243,2025-03-13,Paid Search,Basic,1,2025-03-14,1,0,31.45
U004244,2025-02-06,Email,Free,0,,,0,0.0
U004245,2025-02-15,Organic Search,Free,0,,,0,0.0
U004246,2025-05-20,Organic Search,Free,0,,,0,0.0
U004247,2025-04-12,Social,Free,0,,,0,0.0
U004248,2025-10-21,Referral,Free,0,,,0,0.0
U004249,2025-09-20,Email,Free,0,,,0,0.0
U004250,2025-02-18,Direct,Pro,1,2025-02-20,2,1,64.91
U004251,2025-02-26,Direct,Free,0,,,0,0.0
U004252,2025-01-18,Organic Search,Free,0,,,0,0.0
U004253,2025-01-17,Referral,Free,0,,,0,0.0
U004254,2025-09-10,Paid Search,Free,0,,,0,0.0
U004255,2025-01-11,Organic Search,Free,0,,,0,0.0
U004256,2025-10-10,Referral,Free,0,,,0,0.0
U004257,2025-08-23,Organic Search,Pro,1,2025-08-24,1,1,58.19
U004258,2025-03-01,Paid Search,Basic,1,2025-03-08,7,1,31.72
U004259,2025-02-21,Social,Free,0,,,0,0.0
U004260,2025-01-15,Direct,Free,0,,,0,0.0
U004261,2025-03-23,Email,Free,0,,,0,0.0
U004262,2025-09-12,Referral,Free,0,,,0,0.0
U004263,2025-09-19,Direct,Free,0,,,0,0.0
U004264,2025-03-05,Paid Search,Free,0,,,0,0.0
U004265,2025-01-15,Organic Search,Free,0,,,0,0.0
U004266,2025-07-23,Organic Search,Free,0,,,0,0.0
U004267,2025-10-14,Organic Search,Basic,1,2025-10-26,12,0,25.88
U004268,2025-10-15,Paid Search,Pro,1,2025-10-18,3,0,68.97
U004269,2025-05-04,Paid Search,Free,0,,,0,0.0
U004270,2025-05-06,Organic Search,Free,0,,,0,0.0
U004271,2025-07-02,Email,Free,0,,,0,0.0
U004272,2025-09-23,Referral,Free,0,,,0,0.0
U004273,2025-09-15,Paid Search,Basic,1,2025-09-19,4,1,26.21
U004274,2025-03-19,Social,Free,0,,,0,0.0
U004275,2025-10-11,Referral,Free,0,,,0,0.0
U004276,2025-02-10,Email,Free,0,,,0,0.0
U004277,2025-06-17,Email,Free,0,,,0,0.0
