user_id,event_date,event,device,country,medium,revenue
U04306,2025-05-10 11:12:29,add_to_cart,desktop,UK,organic,0
U04306,2025-05-10 11:30:20,checkout,desktop,UK,organic,0
U04306,2025-05-10 12:00:04,purchase,desktop,UK,organic,111.57
U04307,2025-02-21 08:00:00,view,desktop,Canada,organic,0
U04307,2025-02-21 08:12:55,add_to_cart,desktop,Canada,organic,0
U04308,2025-04-17 19:00:00,view,tablet,US,cpc,0
U04309,2025-05-12 23:00:00,view,mobile,Brazil,organic,0
U04309,2025-05-12 23:20:52,add_to_cart,mobile,Brazil,organic,0
U04309,2025-05-13 00:35:08,checkout,mobile,Brazil,organic,0
U04309,2025-05-13 01:18:08,purchase,mobile,Brazil,organic,67.34
U04310,2025-01-19 23:00:00,view,mobile,India,cpc,0
U04311,2025-05-03 04:00:00,view,tablet,US,organic,0
U04312,2025-05-18 10:00:00,view,mobile,Brazil,cpc,0
U04312,2025-05-18 10:21:11,add_to_cart,mobile,Brazil,cpc,0
U04313,2025-04-29 18:00:00,view,desktop,US,none,0
U04313,2025-04-29 18:10:08,add_to_cart,desktop,US,none,0
U04314,2025-01-02 05:00:00,view,mobile,India,cpc,0
U04315,2025-02-15 19:00:00,view,desktop,Brazil,referral,0
U04315,2025-02-15 19:05:47,add_to_cart,desktop,Brazil,referral,0
U04315,2025-02-15 19:37:10,checkout,desktop,Brazil,referral,0
U04315,2025-02-15 20:16:06,purchase,desktop,Brazil,referral,86.0
U04316,2025-05-01 20:00:00,view,mobile,US,referral,0
U04317,2025-01-27 00:00:00,view,mobile,Canada,organic,0
U04317,2025-01-27 00:02:00,add_to_cart,mobile,Canada,organic,0
U04317,2025-01-27 00:34:58,checkout,mobile,Canada,organic,0
U04317,2025-01-27 02:35:14,purchase,mobile,Canada,organic,47.81
U04318,2025-05-11 23:00:00,view,mobile,UK,referral,0
U04319,2025-03-06 11:00:00,view,desktop,UK,organic,0
U04319,2025-03-06 11:02:47,add_to_cart,desktop,UK,organic,0
U04319,2025-03-06 12:05:43,checkout,desktop,UK,organic,0
U04319,2025-03-06 12:29:46,purchase,desktop,UK,organic,69.52
U04320,2025-06-14 10:00:00,view,mobile,India,cpc,0
U04321,2025-05-19 07:00:00,view,mobile,US,organic,0
U04321,2025-05-19 07:12:40,add_to_cart,mobile,US,organic,0
U04322,2025-03-23 21:00:00,view,desktop,UK,cpc,0
U04323,2025-05-08 21:00:00,view,desktop,US,cpc,0
U04323,2025-05-08 21:06:13,add_to_cart,desktop,US,cpc,0
U04323,2025-05-08 21:39:24,checkout,desktop,US,cpc,0
U04323,2025-05-08 21:50:01,purchase,desktop,US,cpc,92.93
U04324,2025-06-10 12:00:00,view,mobile,Brazil,organic,0
U04324,2025-06-10 12:07:43,add_to_cart,mobile,Brazil,organic,0
U04324,2025-06-10 12:23:36,checkout,mobile,Brazil,organic,0
U04324,2025-06-10 13:31:47,purchase,mobile,Brazil,organic,84.09
U04325,2025-03-01 02:00:00,view,tablet,Brazil,referral,0
U04325,2025-03-01 02:30:56,add_to_cart,tablet,Brazil,referral,0
U04325,2025-03-01 03:22:52,checkout,tablet,Brazil,referral,0
U04325,2025-03-01 04:09:42,purchase,tablet,Brazil,referral,41.53
U04326,2025-02-18 06:00:00,view,desktop,US,none,0
U04326,2025-02-18 06:13:39,add_to_cart,desktop,US,none,0
U04327,2025-06-10 11:00:00,view,desktop,US,organic,0
U04328,2025-02-12 06:00:00,view,mobile,Canada,cpc,0
U04329,2025-05-21 14:00:00,view,desktop,UK,referral,0
U04329,2025-05-21 14:11:27,add_to_cart,desktop,UK,referral,0
U04329,2025-05-21 14:15:53,checkout,desktop,UK,referral,0
U04329,2025-05-21 14:32:48,purchase,desktop,UK,referral,74.89
U04330,2025-01-09 09:00:00,view,mobile,India,organic,0
U04330,2025-01-09 09:11:56,add_to_cart,mobile,India,organic,0
U04331,2025-03-19 15:00:00,view,mobile,India,referral,0
U04331,2025-03-19 15:49:33,add_to_cart,mobile,India,referral,0
U04332,2025-05-14 17:00:00,view,desktop,Canada,referral,0
U04332,2025-05-14 17:21:18,add_to_cart,desktop,Canada,referral,0
U04332,2025-05-14 17:34:52,checkout,desktop,Canada,referral,0
U04332,2025-05-14 18:24:01,purchase,desktop,Canada,referral,107.03
U04333,2025-02-17 06:00:00,view,desktop,UK,cpc,0
U04333,2025-02-17 06:19:44,add_to_cart,desktop,UK,cpc,0
U04333,2025-02-17 06:43:42,checkout,desktop,UK,cpc,0
U04333,2025-02-17 06:48:31,purchase,desktop,UK,cpc,90.67
U04334,2025-04-14 15:00:00,view,desktop,US,referral,0
U04334,2025-04-14 15:07:41,add_to_cart,desktop,US,referral,0
U04334,2025-04-14 15:36:24,checkout,desktop,US,referral,0
U04334,2025-04-14 16:34:46,purchase,desktop,US,referral,129.08
U04335,2025-05-07 12:00:00,view,mobile,US,cpc,0
U04335,2025-05-07 12:15:45,add_to_cart,mobile,US,cpc,0
U04335,2025-05-07 12:31:08,checkout,mobile,US,cpc,0
U04335,2025-05-07 12:45:41,purchase,mobile,US,cpc,85.9
U04336,2025-02-24 05:00:00,view,mobile,UK,cpc,0
U04337,2025-06-04 09:00:00,view,desktop,US,cpc,0
U04338,2025-05-16 17:00:00,view,desktop,Canada,organic,0
U04338,2025-05-16 17:07:12,add_to_cart,desktop,Canada,organic,0
U04338,2025-05-16 17:26:11,checkout,desktop,Canada,organic,0
U04339,2025-04-04 02:00:00,view,mobile,UK,organic,0
U04339,2025-04-04 02:24:56,add_to_cart,mobile,UK,organic,0
U04339,2025-04-04 03:07:51,checkout,mobile,UK,organic,0
U04339,2025-04-04 04:40:05,purchase,mobile,UK,organic,91.5
U04340,2025-06-11 03:00:00,view,desktop,UK,organic,0
U04340,2025-06-11 03:13:43,add_to_cart,desktop,UK,organic,0
U04340,2025-06-11 03:42:14,checkout,desktop,UK,organic,0
U04340,2025-06-11 04:58:10,purchase,desktop,UK,organic,84.97
U04341,2025-06-23 09:00:00,view,desktop,India,organic,0
U04342,2025-05-11 16:00:00,view,mobile,UK,cpc,0
U04343,2025-03-24 18:00:00,view,mobile,Brazil,organic,0
U04343,2025-03-24 18:21:24,add_to_cart,mobile,Brazil,organic,0
U04343,2025-03-24 18:50:44,checkout,mobile,Brazil,organic,0
U04343,2025-03-24 19:04:42,purchase,mobile,Brazil,organic,91.23
U04344,2025-04-16 10:00:00,view,mobile,Canada,none,0
U04344,2025-04-16 10:33:45,add_to_cart,mobile,Canada,none,0
U04344,2025-04-16 11:07:54,checkout,mobile,Canada,none,0
U04344,2025-04-16 12:25:42,purchase,mobile,Canada,none,71.2
U04345,2025-04-14 02:00:00,view,desktop,Brazil,none,0
U04345,2025-04-14 02:07:27,add_to_cart,desktop,Brazil,none,0
U04345,2025-04-14 02:19:24,checkout,desktop,Brazil,none,0
U04345,2025-04-14 02:28:56,purchase,desktop,Brazil,none,27.56
U04346,2025-02-16 17:00:00,view,desktop,UK,referral,0
U04346,2025-02-16 17:07:16,add_to_cart,desktop,UK,referral,0
U04346,2025-02-16 17:33:52,checkout,desktop,UK,referral,0
U04346,2025-02-16 17:50:39,purchase,desktop,UK,referral,133.55
U04347,2025-01-14 12:00:00,view,mobile,US,referral,0
U04347,2025-01-14 12:27:24,add_to_cart,mobile,US,referral,0
U04348,2025-03-22 21:00:00,view,mobile,US,organic,0
U04348,2025-03-22 21:33:16,add_to_cart,mobile,US,organic,0
U04348,2025-03-22 21:46:52,checkout,mobile,US,organic,0
U04348,2025-03-22 22:36:53,purchase,mobile,US,organic,74.45
U04349,2025-06-26 14:00:00,view,mobile,US,organic,0
U04350,2025-06-24 05:00:00,view,mobile,India,referral,0
U04350,2025-06-24 05:44:13,add_to_cart,mobile,India,referral,0
U04350,2025-06-24 05:52:36,checkout,mobile,India,referral,0
U04350,2025-06-24 06:44:14,purchase,mobile,India,referral,86.23
U04351,2025-02-03 18:00:00,view,tablet,US,referral,0
U04351,2025-02-03 18:25:12,add_to_cart,tablet,US,referral,0
U04351,2025-02-03 18:51:08,checkout,tablet,US,referral,0
U04351,2025-02-03 19:14:31,purchase,tablet,US,referral,89.95
U04352,2025-05-10 02:00:00,view,mobile,Brazil,cpc,0
U04352,2025-05-10 02:20:24,add_to_cart,mobile,Brazil,cpc,0
U04352,2025-05-10 02:34:56,checkout,mobile,Brazil,cpc,0
U04352,2025-05-10 03:30:33,purchase,mobile,Brazil,cpc,38.71
U04353,2025-06-25 11:00:00,view,desktop,Brazil,none,0
U04353,2025-06-25 11:04:29,add_to_cart,desktop,Brazil,none,0
U04354,2025-02-17 02:00:00,view,desktop,Canada,referral,0
U04355,2025-05-03 15:00:00,view,mobile,UK,cpc,0
U04355,2025-05-03 15:39:49,add_to_cart,mobile,UK,cpc,0
U04355,2025-05-03 16:25:07,checkout,mobile,UK,cpc,0
U04355,2025-05-03 16:37:12,purchase,mobile,UK,cpc,71.52
U04356,2025-02-27 15:00:00,view,mobile,US,organic,0
U04356,2025-02-27 15:24:40,add_to_cart,mobile,US,organic,0
U04356,2025-02-27 15:54:05,checkout,mobile,US,organic,0
U04356,2025-02-27 18:25:58,purchase,mobile,US,organic,101.16
U04357,2025-03-22 20:00:00,view,mobile,India,none,0
U04357,2025-03-22 20:17:41,add_to_cart,mobile,India,none,0
U04357,2025-03-22 21:16:19,checkout,mobile,India,none,0
U04357,2025-03-22 21:58:37,purchase,mobile,India,none,103.63
U04358,2025-04-30 21:00:00,view,desktop,US,none,0
U04359,2025-03-25 23:00:00,view,mobile,US,organic,0
U04359,2025-03-25 23:20:58,add_to_cart,mobile,US,organic,0
U04359,2025-03-25 23:34:53,checkout,mobile,US,organic,0
U04359,2025-03-26 01:20:19,purchase,mobile,US,organic,92.41
U04360,2025-01-31 07:00:00,view,mobile,US,none,0
U04361,2025-06-17 23:00:00,view,mobile,US,organic,0
U04361,2025-06-17 23:39:35,add_to_cart,mobile,US,organic,0
U04361,2025-06-18 00:30:43,checkout,mobile,US,organic,0
U04361,2025-06-18 00:59:11,purchase,mobile,US,organic,89.21
U04362,2025-03-07 05:00:00,view,mobile,US,organic,0
U04362,2025-03-07 05:34:05,add_to_cart,mobile,US,organic,0
U04363,2025-01-19 05:00:00,view,desktop,UK,referral,0
U04363,2025-01-19 05:16:43,add_to_cart,desktop,UK,referral,0
U04363,2025-01-19 05:32:55,checkout,desktop,UK,referral,0
U04363,2025-01-19 05:56:12,purchase,desktop,UK,referral,137.97
U04364,2025-06-24 01:00:00,view,tablet,Brazil,organic,0
U04365,2025-06-20 10:00:00,view,mobile,UK,referral,0
U04365,2025-06-20 10:53:10,add_to_cart,mobile,UK,referral,0
U04365,2025-06-20 11:56:25,checkout,mobile,UK,referral,0
U04365,2025-06-20 12:31:40,purchase,mobile,UK,referral,84.45
U04366,2025-01-29 22:00:00,view,desktop,India,organic,0
U04366,2025-01-29 22:09:14,add_to_cart,desktop,India,organic,0
U04366,2025-01-29 22:50:14,checkout,desktop,India,organic,0
U04366,2025-01-29 23:43:11,purchase,desktop,India,organic,73.18
U04367,2025-02-15 16:00:00,view,tablet,US,referral,0
U04368,2025-03-23 07:00:00,view,desktop,US,organic,0
U04369,2025-03-27 22:00:00,view,desktop,Brazil,organic,0
U04369,2025-03-27 22:02:17,add_to_cart,desktop,Brazil,organic,0
U04369,2025-03-27 23:18:45,checkout,desktop,Brazil,organic,0
U04370,2025-03-04 08:00:00,view,desktop,Brazil,none,0
U04371,2025-06-14 05:00:00,view,mobile,Canada,none,0
U04372,2025-06-09 20:00:00,view,mobile,India,referral,0
U04372,2025-06-09 20:20:17,add_to_cart,mobile,India,referral,0
U04372,2025-06-09 21:27:46,checkout,mobile,India,referral,0
U04372,2025-06-09 22:13:29,purchase,mobile,India,referral,102.24
U04373,2025-02-05 04:00:00,view,tablet,Canada,none,0
U04374,2025-02-11 22:00:00,view,tablet,India,organic,0
U04374,2025-02-11 22:16:07,add_to_cart,tablet,India,organic,0
U04374,2025-02-11 22:37:22,checkout,tablet,India,organic,0
U04374,2025-02-11 22:58:25,purchase,tablet,India,organic,35.16
U04375,2025-06-06 09:00:00,view,desktop,Canada,organic,0
U04375,2025-06-06 09:16:05,add_to_cart,desktop,Canada,organic,0
U04375,2025-06-06 09:51:21,checkout,desktop,Canada,organic,0
U04375,2025-06-06 10:08:35,purchase,desktop,Canada,organic,118.32
U04376,2025-05-17 00:00:00,view,desktop,Canada,organic,0
U04376,2025-05-17 00:14:34,add_to_cart,desktop,Canada,organic,0
U04376,2025-05-17 00:30:12,checkout,desktop,Canada,organic,0
U04376,2025-05-17 01:31:07,purchase,desktop,Canada,organic,119.18
U04377,2025-06-23 04:00:00,view,desktop,US,organic,0
U04377,2025-06-23 04:03:44,add_to_cart,desktop,US,organic,0
U04378,2025-03-28 16:00:00,view,tablet,US,cpc,0
U04378,2025-03-28 16:14:53,add_to_cart,tablet,US,cpc,0
U04378,2025-03-28 16:23:17,checkout,tablet,US,cpc,0
U04378,2025-03-28 17:30:24,purchase,tablet,US,cpc,90.6
U04379,2025-06-16 14:00:00,view,mobile,US,organic,0
U04380,2025-01-07 14:00:00,view,desktop,UK,organic,0
U04381,2025-06-26 03:00:00,view,tablet,US,cpc,0
U04381,2025-06-26 03:13:43,add_to_cart,tablet,US,cpc,0
U04381,2025-06-26 03:16:42,checkout,tablet,US,cpc,0
U04381,2025-06-26 04:10:20,purchase,tablet,US,cpc,68.7
U04382,2025-06-20 22:00:00,view,desktop,US,cpc,0
U04383,2025-06-27 03:00:00,view,desktop,Canada,none,0
U04383,2025-06-27 03:23:40,add_to_cart,desktop,Canada,none,0
U04383,2025-06-27 03:39:42,checkout,desktop,Canada,none,0
U04383,2025-06-27 04:00:04,purchase,desktop,Canada,none,68.25
U04384,2025-01-10 23:00:00,view,desktop,US,cpc,0
U04384,2025-01-10 23:05:14,add_to_cart,desktop,US,cpc,0
U04384,2025-01-10 23:36:33,checkout,desktop,US,cpc,0
U04384,2025-01-11 00:01:40,purchase,desktop,US,cpc,56.31
U04385,2025-06-14 21:00:00,view,mobile,Canada,referral,0
U04385,2025-06-14 21:18:47,add_to_cart,mobile,Canada,referral,0
U04385,2025-06-14 21:28:58,checkout,mobile,Canada,referral,0
U04385,2025-06-14 21:59:10,purchase,mobile,Canada,referral,60.24
U04386,2025-06-22 20:00:00,view,mobile,UK,none,0
U04386,2025-06-22 20:13:47,add_to_cart,mobile,UK,none,0
U04387,2025-05-24 13:00:00,view,desktop,US,organic,0
U04387,2025-05-24 13:24:50,add_to_cart,desktop,US,organic,0
U04387,2025-05-24 13:34:17,checkout,desktop,US,organic,0
U04387,2025-05-24 14:11:12,purchase,desktop,US,organic,79.53
U04388,2025-05-31 07:00:00,view,desktop,Brazil,cpc,0
U04388,2025-05-31 07:30:57,add_to_cart,desktop,Brazil,cpc,0
U04389,2025-01-04 19:00:00,view,tablet,UK,organic,0
U04390,2025-06-13 22:00:00,view,desktop,Canada,organic,0
U04391,2025-03-16 08:00:00,view,mobile,India,organic,0
U04391,2025-03-16 08:36:23,add_to_cart,mobile,India,organic,0
U04391,2025-03-16 09:20:12,checkout,mobile,India,organic,0
U04391,2025-03-16 09:55:25,purchase,mobile,India,organic,76.41
U04392,2025-06-06 15:00:00,view,mobile,US,referral,0
U04393,2025-02-27 08:00:00,view,desktop,Brazil,organic,0
U04393,2025-02-27 08:11:06,add_to_cart,desktop,Brazil,organic,0
U04393,2025-02-27 08:19:04,checkout,desktop,Brazil,organic,0
U04393,2025-02-27 08:37:45,purchase,desktop,Brazil,organic,82.04
U04394,2025-02-03 00:00:00,view,desktop,US,organic,0
U04394,2025-02-03 00:07:40,add_to_cart,desktop,US,organic,0
U04395,2025-03-21 00:00:00,view,desktop,US,organic,0
U04396,2025-04-04 04:00:00,view,desktop,US,organic,0
U04396,2025-04-04 04:05:40,add_to_cart,desktop,US,organic,0
U04396,2025-04-04 04:33:59,checkout,desktop,US,organic,0
U04396,2025-04-04 04:52:30,purchase,desktop,US,organic,125.32
U04397,2025-05-10 03:00:00,view,desktop,UK,referral,0
U04397,2025-05-10 03:37:36,add_to_cart,desktop,UK,referral,0
U04397,2025-05-10 03:53:45,checkout,desktop,UK,referral,0
U04397,2025-05-10 04:17:30,purchase,desktop,UK,referral,83.33
U04398,2025-04-17 12:00:00,view,mobile,Canada,referral,0
U04399,2025-05-12 00:00:00,view,mobile,Canada,referral,0
U04399,2025-05-12 00:07:28,add_to_cart,mobile,Canada,referral,0
U04399,2025-05-12 00:36:17,checkout,mobile,Canada,referral,0
U04399,2025-05-12 01:03:37,purchase,mobile,Canada,referral,100.45
U04400,2025-06-29 17:00:00,view,desktop,US,cpc,0
U04401,2025-02-14 08:00:00,view,desktop,UK,organic,0
U04401,2025-02-14 08:10:31,add_to_cart,desktop,UK,organic,0
U04402,2025-03-25 06:00:00,view,desktop,UK,organic,0
U04402,2025-03-25 06:12:01,add_to_cart,desktop,UK,organic,0
U04402,2025-03-25 06:21:53,checkout,desktop,UK,organic,0
U04402,2025-03-25 07:02:20,purchase,desktop,UK,organic,112.16
U04403,2025-01-14 06:00:00,view,mobile,US,cpc,0
U04404,2025-06-29 23:00:00,view,mobile,US,organic,0
U04404,2025-06-29 23:09:07,add_to_cart,mobile,US,organic,0
U04404,2025-06-30 00:13:42,checkout,mobile,US,organic,0
U04404,2025-06-30 00:46:29,purchase,mobile,US,organic,86.93
U04405,2025-01-27 13:00:00,view,desktop,UK,cpc,0
U04405,2025-01-27 13:23:24,add_to_cart,desktop,UK,cpc,0
U04406,2025-01-18 17:00:00,view,mobile,UK,none,0
U04407,2025-06-15 01:00:00,view,tablet,UK,none,0
U04408,2025-05-23 05:00:00,view,tablet,Canada,none,0
U04408,2025-05-23 05:10:25,add_to_cart,tablet,Canada,none,0
U04409,2025-03-21 03:00:00,view,mobile,Canada,cpc,0
U04409,2025-03-21 03:14:30,add_to_cart,mobile,Canada,cpc,0
U04410,2025-04-04 01:00:00,view,desktop,US,organic,0
U04411,2025-04-17 01:00:00,view,mobile,India,none,0
U04412,2025-01-28 14:00:00,view,mobile,US,organic,0
U04413,2025-04-30 00:00:00,view,mobile,India,organic,0
U04413,2025-04-30 00:04:13,add_to_cart,mobile,India,organic,0
U04414,2025-02-24 17:00:00,view,tablet,UK,referral,0
U04414,2025-02-24 17:28:06,add_to_cart,tablet,UK,referral,0
U04415,2025-01-20 11:00:00,view,mobile,UK,cpc,0
U04416,2025-05-05 10:00:00,view,desktop,US,referral,0
U04416,2025-05-05 10:14:22,add_to_cart,desktop,US,referral,0
U04416,2025-05-05 11:16:29,checkout,desktop,US,referral,0
U04416,2025-05-05 12:05:47,purchase,desktop,US,referral,120.71
U04417,2025-04-01 21:00:00,view,mobile,US,referral,0
U04417,2025-04-01 21:22:34,add_to_cart,mobile,US,referral,0
U04417,2025-04-01 21:38:37,checkout,mobile,US,referral,0
U04417,2025-04-01 23:03:30,purchase,mobile,US,referral,88.66
U04418,2025-06-07 08:00:00,view,desktop,US,organic,0
U04418,2025-06-07 08:05:57,add_to_cart,desktop,US,organic,0
U04418,2025-06-07 08:15:47,checkout,desktop,US,organic,0
U04419,2025-04-30 01:00:00,view,mobile,UK,organic,0
U04419,2025-04-30 01:02:00,add_to_cart,mobile,UK,organic,0
U04420,2025-03-30 23:00:00,view,desktop,India,cpc,0
U04421,2025-01-23 18:00:00,view,desktop,US,cpc,0
U04422,2025-01-13 09:00:00,view,mobile,US,none,0
U04423,2025-04-19 04:00:00,view,desktop,UK,cpc,0
U04423,2025-04-19 04:12:06,add_to_cart,desktop,UK,cpc,0
U04423,2025-04-19 04:31:36,checkout,desktop,UK,cpc,0
U04423,2025-04-19 05:13:37,purchase,desktop,UK,cpc,110.83
U04424,2025-05-23 04:00:00,view,mobile,India,referral,0
U04425,2025-01-19 07:00:00,view,desktop,Canada,referral,0
U04425,2025-01-19 07:06:10,add_to_cart,desktop,Canada,referral,0
U04425,2025-01-19 07:27:27,checkout,desktop,Canada,referral,0
U04425,2025-01-19 08:01:39,purchase,desktop,Canada,referral,107.31
U04426,2025-02-01 13:00:00,view,desktop,US,organic,0
U04427,2025-02-19 12:00:00,view,desktop,Brazil,organic,0
U04428,2025-04-22 09:00:00,view,mobile,Brazil,organic,0
U04429,2025-03-11 10:00:00,view,desktop,Canada,cpc,0
U04429,2025-03-11 10:14:36,add_to_cart,desktop,Canada,cpc,0
U04429,2025-03-11 10:35:08,checkout,desktop,Canada,cpc,0
U04429,2025-03-11 11:53:43,purchase,desktop,Canada,cpc,98.72
U04430,2025-01-26 06:00:00,view,mobile,US,organic,0
U04431,2025-05-28 00:00:00,view,mobile,UK,referral,0
U04431,2025-05-28 00:18:14,add_to_cart,mobile,UK,referral,0
U04431,2025-05-28 01:04:44,checkout,mobile,UK,referral,0
U04432,2025-01-05 19:00:00,view,mobile,US,organic,0
U04433,2025-03-21 03:00:00,view,desktop,US,cpc,0
U04433,2025-03-21 03:10:30,add_to_cart,desktop,US,cpc,0
U04434,2025-03-11 10:00:00,view,tablet,Canada,referral,0
U04435,2025-04-22 15:00:00,view,tablet,US,referral,0
U04436,2025-02-06 19:00:00,view,mobile,US,organic,0
U04436,2025-02-06 19:02:19,add_to_cart,mobile,US,organic,0
U04437,2025-04-02 19:00:00,view,tablet,US,referral,0
U04438,2025-03-15 16:00:00,view,mobile,Brazil,organic,0
U04438,2025-03-15 16:09:52,add_to_cart,mobile,Brazil,organic,0
U04438,2025-03-15 16:24:50,checkout,mobile,Brazil,organic,0
U04438,2025-03-15 16:54:19,purchase,mobile,Brazil,organic,64.05
U04439,2025-03-10 15:00:00,view,mobile,India,referral,0
U04439,2025-03-10 15:10:50,add_to_cart,mobile,India,referral,0
U04439,2025-03-10 15:13:51,checkout,mobile,India,referral,0
U04439,2025-03-10 16:50:51,purchase,mobile,India,referral,82.95
U04440,2025-01-31 11:00:00,view,desktop,Brazil,organic,0
U04440,2025-01-31 11:24:35,add_to_cart,desktop,Brazil,organic,0
U04440,2025-01-31 11:28:39,checkout,desktop,Brazil,organic,0
U04440,2025-01-31 12:35:25,purchase,desktop,Brazil,organic,80.18
U04441,2025-03-29 22:00:00,view,mobile,UK,organic,0
U04441,2025-03-29 22:04:52,add_to_cart,mobile,UK,organic,0
U04441,2025-03-29 22:40:17,checkout,mobile,UK,organic,0
U04441,2025-03-29 23:14:52,purchase,mobile,UK,organic,83.06
U04442,2025-02-14 12:00:00,view,desktop,US,referral,0
U04442,2025-02-14 12:20:52,add_to_cart,desktop,US,referral,0
U04442,2025-02-14 12:50:43,checkout,desktop,US,referral,0
U04442,2025-02-14 13:08:02,purchase,desktop,US,referral,114.01
U04443,2025-04-05 00:00:00,view,mobile,US,cpc,0
U04443,2025-04-05 00:10:52,add_to_cart,mobile,US,cpc,0
U04443,2025-04-05 00:29:52,checkout,mobile,US,cpc,0
U04443,2025-04-05 00:47:13,purchase,mobile,US,cpc,82.12
U04444,2025-05-13 21:00:00,view,desktop,US,cpc,0
U04445,2025-06-15 01:00:00,view,desktop,UK,referral,0
U04445,2025-06-15 01:29:02,add_to_cart,desktop,UK,referral,0
U04445,2025-06-15 01:48:20,checkout,desktop,UK,referral,0
U04445,2025-06-15 02:26:04,purchase,desktop,UK,referral,112.76
U04446,2025-01-21 05:00:00,view,desktop,Canada,referral,0
U04446,2025-01-21 05:06:52,add_to_cart,desktop,Canada,referral,0
U04446,2025-01-21 05:11:33,checkout,desktop,Canada,referral,0
U04446,2025-01-21 05:51:55,purchase,desktop,Canada,referral,74.6
U04447,2025-04-30 20:00:00,view,mobile,US,cpc,0
U04448,2025-01-16 20:00:00,view,desktop,Brazil,organic,0
U04449,2025-06-22 11:00:00,view,desktop,UK,organic,0
U04449,2025-06-22 11:02:00,add_to_cart,desktop,UK,organic,0
U04450,2025-05-06 12:00:00,view,desktop,UK,none,0
U04450,2025-05-06 12:08:45,add_to_cart,desktop,UK,none,0
U04450,2025-05-06 12:19:54,checkout,desktop,UK,none,0
U04450,2025-05-06 13:16:43,purchase,desktop,UK,none,98.78
U04451,2025-06-28 07:00:00,view,desktop,US,cpc,0
U04451,2025-06-28 07:11:49,add_to_cart,desktop,US,cpc,0
U04451,2025-06-28 07:20:02,checkout,desktop,US,cpc,0
U04451,2025-06-28 08:20:01,purchase,desktop,US,cpc,58.92
U04452,2025-03-09 23:00:00,view,mobile,India,referral,0
U04452,2025-03-09 23:14:11,add_to_cart,mobile,India,referral,0
U04453,2025-01-02 23:00:00,view,mobile,US,none,0
U04454,2025-04-27 14:00:00,view,desktop,US,none,0
U04454,2025-04-27 14:03:03,add_to_cart,desktop,US,none,0
U04454,2025-04-27 14:10:18,checkout,desktop,US,none,0
U04454,2025-04-27 14:34:28,purchase,desktop,US,none,62.97
U04455,2025-04-26 18:00:00,view,tablet,US,organic,0
U04456,2025-06-06 23:00:00,view,mobile,US,none,0
U04457,2025-06-26 17:00:00,view,desktop,Canada,organic,0
U04457,2025-06-26 17:11:37,add_to_cart,desktop,Canada,organic,0
U04458,2025-03-27 10:00:00,view,desktop,Canada,organic,0
U04458,2025-03-27 10:08:44,add_to_cart,desktop,Canada,organic,0
U04458,2025-03-27 10:20:28,checkout,desktop,Canada,organic,0
U04458,2025-03-27 10:34:54,purchase,desktop,Canada,organic,74.84
U04459,2025-03-30 17:00:00,view,mobile,India,referral,0
U04460,2025-03-31 15:00:00,view,mobile,Brazil,referral,0
U04461,2025-04-11 09:00:00,view,mobile,US,referral,0
U04461,2025-04-11 10:38:30,add_to_cart,mobile,US,referral,0
U04461,2025-04-11 10:42:59,checkout,mobile,US,referral,0
U04461,2025-04-11 10:50:53,purchase,mobile,US,referral,109.02
U04462,2025-01-22 09:00:00,view,desktop,UK,organic,0
U04462,2025-01-22 09:08:40,add_to_cart,desktop,UK,organic,0
U04462,2025-01-22 09:44:13,checkout,desktop,UK,organic,0
U04462,2025-01-22 10:30:11,purchase,desktop,UK,organic,131.22
U04463,2025-05-12 00:00:00,view,mobile,US,cpc,0
U04463,2025-05-12 00:06:48,add_to_cart,mobile,US,cpc,0
U04464,2025-02-12 20:00:00,view,mobile,UK,referral,0
U04465,2025-03-14 03:00:00,view,tablet,US,referral,0
U04465,2025-03-14 03:24:53,add_to_cart,tablet,US,referral,0
U04465,2025-03-14 03:46:34,checkout,tablet,US,referral,0
U04465,2025-03-14 04:17:56,purchase,tablet,US,referral,118.74
U04466,2025-01-27 08:00:00,view,mobile,UK,organic,0
U04466,2025-01-27 08:09:15,add_to_cart,mobile,UK,organic,0
U04467,2025-02-02 20:00:00,view,mobile,US,referral,0
U04467,2025-02-02 20:43:49,add_to_cart,mobile,US,referral,0
U04467,2025-02-02 21:03:56,checkout,mobile,US,referral,0
U04467,2025-02-02 21:12:07,purchase,mobile,US,referral,111.51
U04468,2025-03-20 08:00:00,view,tablet,India,organic,0
U04468,2025-03-20 08:07:28,add_to_cart,tablet,India,organic,0
U04468,2025-03-20 08:16:08,checkout,tablet,India,organic,0
U04469,2025-01-27 04:00:00,view,desktop,US,referral,0
U04469,2025-01-27 04:04:59,add_to_cart,desktop,US,referral,0
U04469,2025-01-27 04:28:47,checkout,desktop,US,referral,0
U04469,2025-01-27 05:19:41,purchase,desktop,US,referral,159.93
U04470,2025-02-24 07:00:00,view,desktop,India,none,0
U04470,2025-02-24 07:03:21,add_to_cart,desktop,India,none,0
U04471,2025-05-03 14:00:00,view,mobile,India,referral,0
U04471,2025-05-03 14:03:31,add_to_cart,mobile,India,referral,0
U04472,2025-06-03 02:00:00,view,mobile,UK,referral,0
U04472,2025-06-03 02:21:23,add_to_cart,mobile,UK,referral,0
U04473,2025-03-12 11:00:00,view,desktop,US,organic,0
U04474,2025-04-23 22:00:00,view,tablet,US,none,0
